          21         531
 -1.7241025E-04 -2.6040312E-04 -1.5305079E-04 -1.1677483E-04 -6.7434565E-05
 -1.5143291E-05 -3.8375947E-06 -3.3425256E-06 -2.2747295E-06 -6.7141730E-07
 -1.8381700E-03
 -4.5753445E-06  3.8673636E-05  4.4874942E-05  2.9469556E-05  1.3405695E-05
  2.5530035E-06  7.1348200E-07  6.4229556E-07  4.5462230E-07  1.3428345E-07
 -1.7403459E-04 -2.5946961E-04 -1.5086665E-04 -1.1551937E-04 -6.6934641E-05
 -1.5068868E-05 -3.8214157E-06 -3.3295826E-06 -2.2666400E-06 -6.6979942E-07
 -2.3710355E-03
  6.6931402E-06  5.7707912E-05  5.6133718E-05  3.8288581E-05  1.8652458E-05
  3.8165622E-06  1.0532353E-06  9.4160208E-07  6.6171003E-07  1.9738050E-07
 -1.7093799E-04 -2.5415490E-04 -1.4857898E-04 -1.1274956E-04 -6.4854052E-05
 -1.4457312E-05 -3.6418321E-06 -3.1677953E-06 -2.1533890E-06 -6.3582405E-07
 -2.6238617E-03
  2.9506768E-05  9.2836788E-05  7.4933407E-05  5.3632488E-05  2.8167167E-05
  6.1964533E-06  1.7052381E-06  1.5175648E-06  1.0613246E-06  3.1710309E-07
 -1.5920840E-04 -2.3937724E-04 -1.4400363E-04 -1.0664695E-04 -5.9990729E-05
 -1.2997992E-05 -3.2195671E-06 -2.7924486E-06 -1.8896756E-06 -5.5654829E-07
 -2.3829937E-03
  5.0843275E-05  1.2424293E-04  9.1044181E-05  6.7510606E-05  3.7033111E-05
  8.4485328E-06  2.3167941E-06  2.0611701E-06  1.4334354E-06  4.2711847E-07
 -1.4304910E-04 -2.1825753E-04 -1.3576543E-04 -9.7124146E-05 -5.3007989E-05
 -1.1046836E-05 -2.6727262E-06 -2.3038510E-06 -1.5531580E-06 -4.5624017E-07
 -1.9850396E-03
  6.9173773E-05  1.5036511E-04  1.0395805E-04  7.8958670E-05  4.4433262E-05
  1.0334972E-05  2.8280419E-06  2.5109389E-06  1.7473028E-06  5.1771934E-07
 -1.2579285E-04 -1.9513490E-04 -1.2604201E-04 -8.6669454E-05 -4.5679026E-05
 -9.0762669E-06 -2.1291207E-06 -1.8217249E-06 -1.2166405E-06 -3.5916779E-07
 -1.2177229E-03
  8.0233556E-05  1.6537250E-04  1.1096343E-04  8.5553118E-05  4.8795049E-05
  1.1448069E-05  3.1257305E-06  2.7762699E-06  1.9317404E-06  5.7272700E-07
 -1.1114787E-04 -1.7411872E-04 -1.1599502E-04 -7.6865144E-05 -3.9230184E-05
 -7.4389800E-06 -1.6858236E-06 -1.4334354E-06 -9.4807353E-07 -2.7827414E-07
 -5.9410930E-04
  8.4825078E-05  1.7103829E-04  1.1316698E-04  8.7708126E-05  5.0218776E-05
  1.1791058E-05  3.2130956E-06  2.8506922E-06  1.9802765E-06  5.8567002E-07
 -1.0068994E-04 -1.5746111E-04 -1.0709996E-04 -6.9397043E-05 -3.4790741E-05
 -6.4164842E-06 -1.4237282E-06 -1.2004617E-06 -7.8952201E-07 -2.3297370E-07
 -2.8224662E-04
  7.6952507E-05  1.5883306E-04  1.0656282E-04  8.2469458E-05  4.7096280E-05
  1.1037129E-05  3.0060080E-06  2.6662547E-06  1.8508466E-06  5.5007678E-07
 -1.0027253E-04 -1.5224508E-04 -1.0143740E-04 -6.5934793E-05 -3.3286116E-05
 -6.1867463E-06 -1.3751920E-06 -1.1616328E-06 -7.6363602E-07 -2.2326647E-07
 -1.1097640E-04
  5.9104135E-05  1.2381905E-04  8.3825231E-05  6.4909065E-05  3.7010461E-05
  8.6588561E-06  2.3556231E-06  2.0902919E-06  1.4528499E-06  4.3035419E-07
 -8.1747887E-05 -1.2223030E-04 -8.0440645E-05 -5.2270239E-05 -2.6497522E-05
 -4.9539271E-06 -1.1033893E-06 -9.3513057E-07 -6.1479170E-07 -1.8120177E-07
 -3.6545098E-05
  4.1634343E-05  8.8902118E-05  6.0838494E-05  4.7044508E-05  2.6762855E-05
  6.2482254E-06  1.6987666E-06  1.5062398E-06  1.0451460E-06  3.1063161E-07
 -6.1865845E-05 -9.0905043E-05 -5.8995738E-05 -3.8481106E-05 -1.9629653E-05
 -3.6984575E-06 -8.2996883E-07 -7.0377473E-07 -4.6271165E-07 -1.3590133E-07
 -1.3168901E-05
  2.4313395E-05  5.4248896E-05  3.8031339E-05  2.9314240E-05  1.6600994E-05
  3.8634807E-06  1.0499996E-06  9.3189482E-07  6.4714919E-07  1.9252688E-07
 -4.2922169E-05 -6.1594044E-05 -3.8856455E-05 -2.5657848E-05 -1.3269794E-05
 -2.5481500E-06 -5.7919851E-07 -4.9183336E-07 -3.2519247E-07 -9.5454503E-08
 -5.3551048E-06
  6.8694885E-06  1.9672121E-05  1.5460393E-05  1.1781755E-05  6.5426784E-06
  1.5054308E-06  4.1053525E-07  3.6442589E-07  2.5360160E-07  7.4826623E-08
 -2.5991938E-05 -3.5819303E-05 -2.0774702E-05 -1.4319389E-05 -7.7310060E-06
 -1.5754038E-06 -3.7291971E-07 -3.1952990E-07 -2.1436817E-07 -6.3097048E-08
 -1.8207356E-06
 -2.4474373E-06 -2.5493127E-06 -5.1109618E-07 -7.3057073E-08 -5.0305736E-08
 -1.6987666E-08 -3.9435655E-09 -3.2863043E-09 -2.1234583E-09 -6.5726091E-10
 -5.7777784E-06 -7.7997147E-06 -3.6132665E-06 -2.2155252E-06 -1.2341337E-06
 -2.7827414E-07 -7.0883061E-08 -6.1782522E-08 -4.2064698E-08 -1.2487956E-08
 -2.4796464E-07
 -9.8381843E-06 -1.0782314E-05 -2.7759665E-06 -9.9559861E-07 -6.0134317E-07
 -1.5501246E-07 -3.8626716E-08 -3.3267511E-08 -2.2346869E-08 -6.5726087E-09
 -2.1576661E-05 -2.8151091E-05 -1.2450746E-05 -7.5491976E-06 -4.2537927E-06
 -9.6809470E-07 -2.4662450E-07 -2.1507599E-07 -1.4661974E-07 -4.3379217E-08
 -5.8498699E-06
 -2.2022487E-05 -2.2614224E-05 -4.8892121E-06 -1.7760200E-06 -1.1996528E-06
 -3.1386736E-07 -7.5231092E-08 -6.4310449E-08 -4.2873634E-08 -1.2538515E-08
 -5.2110070E-05 -6.6165747E-05 -2.9123736E-05 -1.8573990E-05 -1.0631447E-05
 -2.4126530E-06 -6.1155595E-07 -5.3268468E-07 -3.6280801E-07 -1.0718409E-07
 -6.5802597E-05
 -3.4558576E-05 -3.4880533E-05 -7.4122850E-06 -3.0723406E-06 -2.1525800E-06
 -5.6382873E-07 -1.3590133E-07 -1.1648685E-07 -7.7657901E-08 -2.2650221E-08
 -8.3682862E-05 -1.0516497E-04 -4.6622245E-05 -3.0598832E-05 -1.7708428E-05
 -4.0382110E-06 -1.0233047E-06 -8.9144800E-07 -6.0670237E-07 -1.7877495E-07
 -3.5620760E-04
 -4.6503330E-05 -4.7774171E-05 -1.1334818E-05 -5.6059298E-06 -3.8675253E-06
 -1.0135974E-06 -2.5481498E-07 -2.2003073E-07 -1.4803537E-07 -4.3682569E-08
 -1.1164294E-04 -1.4035452E-04 -6.3110798E-05 -4.2275828E-05 -2.4746985E-05
 -5.7127095E-06 -1.4585124E-06 -1.2724571E-06 -8.6717989E-07 -2.5643286E-07
 -9.0509187E-04
 -5.7605983E-05 -5.9727015E-05 -1.5047836E-05 -8.1006901E-06 -5.5274631E-06
 -1.4366711E-06 -3.6402142E-07 -3.1629415E-07 -2.1355923E-07 -6.3097048E-08
 -1.3715275E-04 -1.7142254E-04 -7.7291450E-05 -5.2409378E-05 -3.0901374E-05
 -7.1760755E-06 -1.8379037E-06 -1.6041211E-06 -1.0944910E-06 -3.2357460E-07
 -1.2986222E-03
 -6.2289728E-05 -6.5054672E-05 -1.7414784E-05 -1.0218486E-05 -6.8921386E-06
 -1.7683351E-06 -4.5138654E-07 -3.9152525E-07 -2.6533115E-07 -7.7657901E-08
 -1.4688668E-04 -1.8148976E-04 -8.1942031E-05 -5.6536570E-05 -3.3621018E-05
 -7.8466837E-06 -2.0126340E-06 -1.7570101E-06 -1.1988438E-06 -3.5431418E-07
 -1.6017258E-03
 -6.3491803E-05 -6.8741807E-05 -2.0974105E-05 -1.3201843E-05 -8.6491491E-06
 -2.1889821E-06 -5.6463767E-07 -4.9345124E-07 -3.3651759E-07 -9.8690251E-08
 -1.4396642E-04 -1.7699045E-04 -8.0476239E-05 -5.6196815E-05 -3.3743978E-05
 -7.9566989E-06 -2.0498451E-06 -1.7926033E-06 -1.2231119E-06 -3.6240354E-07
 -1.9562244E-03
 -6.5502820E-05 -7.3377007E-05 -2.4601377E-05 -1.5838976E-05 -1.0076113E-05
 -2.5012316E-06 -6.4714919E-07 -5.6463767E-07 -3.8505377E-07 -1.1325110E-07
 -1.4137298E-04 -1.7225007E-04 -7.7923236E-05 -5.4379947E-05 -3.2807227E-05
 -7.7722616E-06 -2.0045445E-06 -1.7521564E-06 -1.1972260E-06 -3.5431418E-07
 -1.9533280E-03
 -6.8987720E-05 -7.8392419E-05 -2.7232038E-05 -1.7485971E-05 -1.0834895E-05
 -2.6193363E-06 -6.6979942E-07 -5.8405215E-07 -3.9799676E-07 -1.1810472E-07
 -1.4313161E-04 -1.7094769E-04 -7.5658209E-05 -5.2333336E-05 -3.1556610E-05
 -7.4405975E-06 -1.9090901E-06 -1.6664092E-06 -1.1373647E-06 -3.3651759E-07
 -1.5247613E-03
 -7.1899893E-05 -8.3137638E-05 -3.0207308E-05 -1.9582734E-05 -1.1896220E-05
 -2.8183347E-06 -7.1671775E-07 -6.2449897E-07 -4.2388274E-07 -1.2457622E-07
 -1.4304910E-04 -1.6762943E-04 -7.2980634E-05 -5.0356299E-05 -3.0441899E-05
 -7.1655595E-06 -1.8314322E-06 -1.5968407E-06 -1.0888285E-06 -3.2033884E-07
 -1.2141652E-03
 -7.1950046E-05 -8.5236024E-05 -3.2516011E-05 -2.1119715E-05 -1.2625881E-05
 -2.9574719E-06 -7.5231094E-07 -6.5523858E-07 -4.4653294E-07 -1.3104771E-07
 -1.3734124E-04 -1.5971965E-04 -6.8855057E-05 -4.7072015E-05 -2.8493980E-05
 -6.7157907E-06 -1.7149454E-06 -1.4949146E-06 -1.0192600E-06 -3.0092437E-07
 -9.8493882E-04
 -5.9102520E-05 -7.0576476E-05 -2.7310505E-05 -1.7650995E-05 -1.0437708E-05
 -2.4171022E-06 -6.1236494E-07 -5.3228024E-07 -3.6240354E-07 -1.0758855E-07
 -1.1046352E-04 -1.2730395E-04 -5.4188229E-05 -3.6693360E-05 -2.2175376E-05
 -5.2079331E-06 -1.3250379E-06 -1.1535434E-06 -7.8547737E-07 -2.3216478E-07
 -6.0308725E-04
  1.5418977E-04 -1.3086003E-04 -3.4460047E-04 -2.0720423E-04 -9.4910902E-05
 -1.5330965E-05 -2.1808928E-06 -1.3137129E-06 -3.2357460E-07 -3.2357459E-08
  2.0457033E-04  4.4310305E-05 -1.8399098E-04 -1.2947514E-04 -6.2637569E-05
 -9.4483785E-06 -7.1833563E-07 -9.7072380E-08  4.2711847E-07  1.8120177E-07
 -9.3765557E-05
  1.7171456E-04 -7.8673926E-05 -2.9777276E-04 -1.8273552E-04 -8.5248961E-05
 -1.3965479E-05 -1.9155616E-06 -1.1130966E-06 -2.2003073E-07 -1.2942984E-08
  2.1328742E-04  4.6549441E-05 -1.9125199E-04 -1.3415402E-04 -6.4811989E-05
 -9.8366672E-06 -8.5423693E-07 -2.5238819E-07  2.9121713E-07  1.2942984E-07
 -9.1567636E-05
  1.8424337E-04 -4.3164851E-05 -2.6610773E-04 -1.6516542E-04 -7.7722616E-05
 -1.2710010E-05 -1.6372874E-06 -8.9306587E-07 -9.7072373E-08  1.9414475E-08
  2.2225692E-04  4.9306294E-05 -1.9801471E-04 -1.3848345E-04 -6.6818153E-05
 -1.0179657E-05 -9.7719521E-07 -3.8181801E-07  1.7473027E-07  9.7072373E-08
 -5.2452087E-05
  1.9235215E-04 -1.7699531E-05 -2.4192377E-04 -1.5061103E-04 -7.0875780E-05
 -1.1409240E-05 -1.3331273E-06 -6.5362065E-07  3.8828951E-08  6.4714918E-08
  2.3005505E-04  5.2179639E-05 -2.0321779E-04 -1.4180980E-04 -6.8364840E-05
 -1.0464402E-05 -1.0872106E-06 -5.0477638E-07  5.8243426E-08  5.8243426E-08
 -4.7981739E-05
  1.9589206E-04  6.0832025E-07 -2.2142856E-04 -1.3693029E-04 -6.3815380E-05
 -9.9272684E-06 -9.9013823E-07 -3.7534653E-07  1.9414475E-07  1.0354387E-07
  2.3564642E-04  5.5195353E-05 -2.0561223E-04 -1.4322705E-04 -6.8999048E-05
 -1.0606775E-05 -1.1842830E-06 -6.1479170E-07 -4.5300443E-08  2.5885967E-08
 -6.1392784E-05
  2.0029914E-04  2.0514630E-05 -1.9951609E-04 -1.2159933E-04 -5.5635413E-05
