   1.010000      0.9573756      0.9128588     -0.6969669    
   1.020000      0.9573303      0.9124174     -0.6957124    
   1.030000      0.9572922      0.9119735     -0.6946200    
   1.040000      0.9567307      0.9114926     -0.6934571    
   1.050000      0.9568573      0.9110215     -0.6936350    
   1.060000      0.9569094      0.9105914     -0.6913824    
   1.070000      0.9566968      0.9101585     -0.6895088    
   1.080000      0.9566240      0.9096847     -0.6884502    
   1.090000      0.9566178      0.9092147     -0.6879781    
   1.100000      0.9563609      0.9087201     -0.6874577    
   1.110000      0.9563398      0.9083093     -0.6861026    
   1.120000      0.9562057      0.9078366     -0.6851809    
   1.130000      0.9560686      0.9073618     -0.6841946    
   1.140000      0.9560375      0.9069406     -0.6819386    
   1.150000      0.9559002      0.9064080     -0.6838262    
   1.160000      0.9556993      0.9059189     -0.6824711    
   1.170000      0.9557529      0.9054702     -0.6812736    
   1.180000      0.9555588      0.9050156     -0.6806338    
   1.190000      0.9554185      0.9045587     -0.6794214    
   1.200000      0.9554244      0.9040800     -0.6796193    
   1.210000      0.9553468      0.9035931     -0.6790221    
   1.220000      0.9553038      0.9031493     -0.6774399    
   1.230000      0.9552674      0.9027016     -0.6761929    
   1.240000      0.9550191      0.9021388     -0.6782384    
   1.250000      0.9550059      0.9016846     -0.6772835    
   1.260000      0.9548637      0.9012029     -0.6765928    
   1.270000      0.9548284      0.9007385     -0.6760521    
   1.280000      0.9545947      0.9002509     -0.6762356    
   1.290000      0.9545619      0.8998055     -0.6748083    
   1.300000      0.9545267      0.8992976     -0.6756554    
   1.310000      0.9544177      0.8988271     -0.6749637    
   1.320000      0.9543646      0.8983493     -0.6742481    
   1.330000      0.9540055      0.8979138     -0.6735687    
   1.340000      0.9541336      0.8974339     -0.6738725    
   1.350000      0.9539552      0.8969584     -0.6733662    
   1.360000      0.9538583      0.8965006     -0.6728784    
   1.370000      0.9537306      0.8960392     -0.6733721    
   1.380000      0.9536257      0.8956007     -0.6720608    
   1.390000      0.9535713      0.8951340     -0.6720894    
   1.400000      0.9534262      0.8947133     -0.6714360    
   1.410000      0.9532545      0.8942791     -0.6713510    
   1.420000      0.9532686      0.8938526     -0.6707169    
   1.430000      0.9531139      0.8934415     -0.6699560    
   1.440000      0.9529946      0.8930009     -0.6696351    
   1.450000      0.9528440      0.8925533     -0.6691657    
   1.460000      0.9526621      0.8921333     -0.6689215    
   1.470000      0.9525196      0.8917301     -0.6679527    
   1.480000      0.9523790      0.8912954     -0.6675356    
   1.490000      0.9521667      0.8908638     -0.6671764    
   1.500000      0.9520034      0.8904722     -0.6660660    
   1.510000      0.9518524      0.8900485     -0.6661395    
   1.520000      0.9516526      0.8896664     -0.6648440    
   1.530000      0.9514427      0.8892744     -0.6641226    
   1.540000      0.9512272      0.8888783     -0.6633387    
   1.550000      0.9510267      0.8884955     -0.6624162    
   1.560000      0.9508029      0.8881118     -0.6617725    
   1.570000      0.9505660      0.8877428     -0.6607680    
   1.580000      0.9503487      0.8873727     -0.6598333    
   1.590000      0.9501171      0.8870077     -0.6587710    
   1.600000      0.9498650      0.8866485     -0.6578311    
   1.610000      0.9496071      0.8862867     -0.6568533    
   1.620000      0.9493526      0.8859335     -0.6557187    
   1.630000      0.9490982      0.8855860     -0.6545854    
   1.640000      0.9488358      0.8852377     -0.6533906    
   1.650000      0.9485877      0.8848758     -0.6522530    
